STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WESD
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/24/2020,5.82,0,0,0,67,76,56,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/25/2020,5.82,0,0,0,67,75,58,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/26/2020,6.71,0,0,0,68,76,62,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/27/2020,6.04,0.06,0,0,71,79,66,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/28/2020,14.32,0.04,0,0,71,77,68,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/29/2020,12.3,0.13,0,0,70,72,67,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/30/2020,17.9,0.45,0,0,68,72,61,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/1/2020,11.18,0,0,0,66,75,60,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/2/2020,9.62,0.04,0,0,63,68,55,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/3/2020,8.28,0,0,0,60,68,51,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/4/2020,6.93,0,0,0,58,69,47,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/5/2020,6.71,0,0,0,61,70,53,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/6/2020,9.84,0.07,0,0,62,70,56,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/7/2020,18.12,0,0,0,66,78,59,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/8/2020,15.43,0,0,0,62,67,52,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/9/2020,8.05,0,0,0,58,68,48,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/10/2020,12.75,0,0,0,64,71,59,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/11/2020,11.41,0,0,0,66,69,57,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/12/2020,15.66,1.1,0,0,55,57,50,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/13/2020,14.76,0.14,0,0,58,61,56,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/14/2020,10.51,0,0,0,59,69,51,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/15/2020,14.76,0,0,0,62,70,55,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/16/2020,11.63,1.54,0,0,60,65,48,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/17/2020,8.95,0.15,0,0,53,62,45,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/18/2020,8.95,0,0,0,53,63,42,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/19/2020,7.83,0,0,0,57,67,49,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/20/2020,4.92,0.03,0,0,62,70,57,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/21/2020,4.47,0,0,0,63,68,60,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/22/2020,3.8,0,0,0,64,67,60,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/23/2020,5.82,0.01,0,0,64,68,61,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/24/2020,10.07,0,0,0,64,70,50,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/25/2020,9.84,0.02,0,0,50,54,44,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/26/2020,8.05,0.11,0,0,54,59,51,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/27/2020,6.71,0,0,0,58,60,54,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/28/2020,5.82,0.1,0,0,55,58,52,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/29/2020,13.42,1.19,0,0,54,57,46,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/30/2020,15.88,0.48,0,0,44,46,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/31/2020,6.93,0,0,0,39,47,32,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/1/2020,15.88,0.61,0,0,50,58,45,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/2/2020,22.82,0,0,0,44,46,39,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/3/2020,18.57,0,0,0,47,56,41,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/4/2020,10.74,0,0,0,49,63,37,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/5/2020,7.16,0,0,0,54,63,44,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/6/2020,7.16,0,0,0,56,65,49,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/7/2020,6.93,0,0,0,58,73,47,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/8/2020,3.36,0,0,0,58,74,47,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/9/2020,3.36,0,0,0,56,74,44,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/10/2020,8.72,0,0,0,59,69,51,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/11/2020,9.84,0.86,0,0,62,66,58,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/12/2020,11.63,0.32,0,0,59,65,46,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/13/2020,8.5,0.15,0,0,49,52,45,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/14/2020,10.96,0,0,0,48,53,39,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/15/2020,18.12,0.34,0,0,47,63,34,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/16/2020,16.33,0,0,0,53,55,44,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/17/2020,14.76,0,0,0,46,50,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/18/2020,17.9,0,0,0,36,37,28,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/19/2020,11.63,0,0,0,36,49,26,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/20/2020,10.96,0,0,0,49,60,44,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/21/2020,9.84,0,0,0,54,66,44,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/22/2020,13.87,0.01,0,0,50,59,44,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/23/2020,16.78,0.75,0,0,54,59,41,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/24/2020,10.29,0,0,0,44,50,39,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/25/2020,7.83,0,0,0,47,55,42,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/26/2020,12.53,0.47,0,0,57,66,47,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/27/2020,7.16,0,0,0,53,63,44,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/28/2020,8.5,0,0,0,51,57,42,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/29/2020,7.83,0,0,0,45,52,38,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/30/2020,18.57,1.14,0,0,54,63,47,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/1/2020,19.24,0,0,0,53,60,38,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/2/2020,20.8,0,0,0,41,46,37,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/3/2020,13.2,0,0,0,41,49,35,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/4/2020,10.51,0.1,0,0,47,52,44,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/5/2020,18.34,1.13,0,0,44,47,39,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/6/2020,18.12,0,0,0,39,42,33,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/7/2020,8.95,0,0,0,35,42,30,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/8/2020,14.99,0,0,0,33,36,30,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/9/2020,14.99,0.01,0,0,34,38,32,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/10/2020,11.41,0,0,0,41,49,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/11/2020,8.72,0,0,0,42,52,32,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/12/2020,7.83,0,0,0,48,55,41,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/13/2020,10.51,0,0,0,52,61,46,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/14/2020,10.51,0.28,0,0,43,45,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/15/2020,14.76,0,0,0,37,41,30,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/16/2020,18.34,0.39,3.8,0,30,32,25,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/17/2020,19.46,0.48,3.4,5.9,30,33,25,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/18/2020,12.53,0,0,7.1,27,32,23,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/19/2020,5.37,0,0,7.1,26,32,18,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/20/2020,4.7,0.08,0,5.9,32,39,28,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/21/2020,6.26,0,0,5.1,37,40,33,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/22/2020,13.42,0,0,3.1,40,45,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/23/2020,9.62,0,0,2,40,43,35,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/24/2020,20.36,0.12,0,0,49,58,40,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/25/2020,24.16,0.59,0,0,53,60,29,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/26/2020,19.91,0,0,0,29,33,24,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/27/2020,7.61,0,0,0,29,38,24,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/28/2020,10.96,0,0,0,41,51,33,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/29/2020,16.11,0,0,0,40,43,28,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/30/2020,9.62,0,0,0,33,43,24,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/31/2020,11.18,0.36,0,0,44,48,35,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/1/2021,7.38,0.63,0,0,36,40,30,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/2/2021,13.2,0.07,0,0,42,53,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/3/2021,12.08,0.12,0,0,37,39,33,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/4/2021,10.51,0.01,0,0,38,45,35,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/5/2021,9.84,0,0,0,39,43,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/6/2021,15.66,0,0,0,38,43,33,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/7/2021,15.21,0,0,0,36,43,31,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/8/2021,12.3,0,0,0,33,38,27,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/9/2021,16.78,0,0,0,32,38,26,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/10/2021,11.41,0,0,0,35,43,29,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/11/2021,4.7,0,0,0,32,38,26,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/12/2021,5.59,0,0,0,35,45,28,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/13/2021,6.93,0,0,0,37,44,28,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/14/2021,3.58,0,0,0,39,50,32,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/15/2021,13.87,0.36,0,0,40,48,31,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/16/2021,14.32,0.88,0,0,45,50,38,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/17/2021,18.12,0,0,0,40,45,35,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/18/2021,14.32,0,0,0,42,48,34,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/19/2021,14.09,0,0,0,38,43,32,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/20/2021,13.2,0.02,0.2,0,36,44,26,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/21/2021,7.83,0,0,0,31,42,21,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/22/2021,14.76,0,0,0,39,48,33,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/23/2021,21.92,0,0,0,33,36,24,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/24/2021,18.57,0,0,0,27,33,22,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/25/2021,9.17,0,0,0,30,38,22,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/26/2021,9.62,0.13,0,0,33,36,31,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/27/2021,12.3,0,0,0,36,39,31,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/28/2021,21.92,0,0,0,32,35,20,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/29/2021,24.61,0,0,0,22,27,16,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/30/2021,14.09,0,0,0,22,33,15,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/31/2021,9.17,0.06,0.7,0,24,27,20,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/1/2021,25.05,1.32,11.9,3.9,28,33,26,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/2/2021,19.69,0.03,0,13,33,35,31,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/3/2021,14.99,0,0,11,32,37,29,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/4/2021,13.42,0,0,9.1,35,42,29,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/5/2021,10.29,0.02,0,7.9,37,44,30,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/6/2021,13.42,0,0,5.9,37,43,26,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/7/2021,11.41,0.46,6.9,5.1,34,37,26,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/8/2021,10.74,0,0,11.8,24,28,17,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/9/2021,8.72,0.01,0,9.8,28,35,21,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/10/2021,7.83,0,0,9.1,29,34,24,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/11/2021,9.4,0.18,2.2,11,29,31,26,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/12/2021,8.28,0,0,9.8,26,29,19,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/13/2021,11.86,0.01,0,9.1,28,30,25,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/14/2021,8.5,0,0,9.1,31,38,28,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/15/2021,10.51,0,0,7.1,34,35,32,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/16/2021,16.78,0.74,0,3.1,41,49,34,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/17/2021,12.3,0,0,2,31,34,23,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/18/2021,12.08,0.68,4.3,1.2,28,29,24,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/19/2021,11.18,0.06,0.7,5.1,30,33,28,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/20/2021,16.78,0,0,5.1,31,34,27,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/21/2021,11.41,0,0,5.1,29,36,23,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/22/2021,12.3,0.58,0.4,3.9,33,38,29,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/23/2021,12.75,0,0,2,37,45,34,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/24/2021,13.42,0,0,1.2,41,49,32,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/25/2021,15.88,0,0,0,45,50,34,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/26/2021,10.29,0,0,0,39,45,32,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/27/2021,12.3,0.43,0,0,43,52,39,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/28/2021,8.05,0.25,0,0,42,47,37,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/1/2021,14.99,0.15,0,0,44,49,33,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/2/2021,20.58,0,0,0,31,35,22,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/3/2021,11.86,0,0,0,38,53,29,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/4/2021,18.57,0,0,0,42,45,27,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/5/2021,21.7,0,0,0,31,38,24,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/6/2021,16.11,0,0,0,34,37,27,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/7/2021,13.65,0,0,0,33,42,28,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/8/2021,9.4,0,0,0,34,44,24,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/9/2021,12.08,0,0,0,47,66,35,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/10/2021,8.5,0,0,0,45,51,33,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/11/2021,8.95,0,0,0,47,57,42,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/12/2021,14.99,0,0,0,57,70,45,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/13/2021,18.12,0,0,0,46,53,33,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/14/2021,21.25,0,0,0,46,55,30,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/15/2021,18.34,0,0,0,32,39,24,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/16/2021,7.38,0.01,0,0,31,37,27,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/17/2021,5.82,0,0,0,38,47,34,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/18/2021,10.07,0.64,0,0,44,46,42,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/19/2021,19.91,0.08,0,0,39,43,32,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/20/2021,7.61,0,0,0,40,52,31,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/21/2021,3.8,0,0,0,44,58,33,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/22/2021,6.49,0,0,0,45,57,34,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/23/2021,7.61,0,0,0,49,62,42,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/24/2021,11.86,0.69,0,0,51,58,44,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/25/2021,7.61,0.02,0,0,53,64,49,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/26/2021,20.13,0,0,0,57,81,49,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/27/2021,12.53,0,0,0,57,65,48,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/28/2021,12.75,0.79,0,0,51,59,47,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/29/2021,19.91,0,0,0,51,56,41,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/30/2021,13.2,0,0,0,47,56,34,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/31/2021,15.66,0.7,0,0,51,59,48,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/1/2021,20.36,0.03,0,0,49,57,38,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/2/2021,15.66,0,0,0,36,38,29,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/3/2021,11.41,0,0,0,39,52,31,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/4/2021,6.93,0,0,0,48,57,39,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/5/2021,18.57,0,0,0,56,70,47,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/6/2021,11.18,0,0,0,58,70,46,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/7/2021,7.16,0,0,0,57,67,46,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/8/2021,6.93,0,0,0,53,63,44,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/9/2021,6.26,0,0,0,48,51,44,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/10/2021,4.92,0.06,0,0,53,62,48,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/11/2021,10.96,0.44,0,0,54,60,48,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/12/2021,9.17,0.49,0,0,48,52,45,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/13/2021,8.72,0.06,0,0,51,64,43,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/14/2021,9.62,0,0,0,54,64,45,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/15/2021,10.07,0.82,0,0,53,56,45,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/16/2021,12.53,0.09,0,0,47,53,39,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/17/2021,9.17,0,0,0,48,57,43,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/18/2021,9.62,0,0,0,53,61,47,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/19/2021,7.16,0,0,0,54,63,45,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/20/2021,15.43,0,0,0,56,67,45,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/21/2021,21.47,0.07,0,0,54,60,39,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/22/2021,21.25,0,0,0,42,50,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/23/2021,15.88,0,0,0,49,64,39,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/24/2021,11.41,0,0,0,56,68,44,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/25/2021,12.53,0.5,0,0,54,64,49,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/26/2021,19.01,0,0,0,53,61,41,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/27/2021,6.04,0,0,0,53,57,45,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/28/2021,5.82,0,0,0,58,73,50,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/29/2021,8.5,0.1,0,0,60,66,54,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/30/2021,24.83,0.02,0,0,64,69,46,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/1/2021,18.12,0,0,0,53,65,42,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/2/2021,11.41,0,0,0,61,79,52,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/3/2021,8.28,0.23,0,0,63,67,54,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/4/2021,9.62,0.52,0,0,58,71,51,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/5/2021,8.05,0.31,0,0,54,59,51,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/6/2021,12.97,0,0,0,58,67,50,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/7/2021,9.62,0,0,0,55,62,48,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/8/2021,7.61,0.04,0,0,51,55,49,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/9/2021,10.51,0.42,0,0,52,62,45,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/10/2021,10.07,0.01,0,0,52,61,47,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/11/2021,14.09,0,0,0,57,67,50,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/12/2021,13.65,0,0,0,57,70,47,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/13/2021,10.07,0,0,0,59,68,48,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/14/2021,9.62,0,0,0,61,73,50,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/15/2021,8.72,0,0,0,62,75,49,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/16/2021,8.28,0,0,0,62,70,53,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/17/2021,8.28,0,0,0,62,73,49,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/18/2021,11.41,0,0,0,65,79,55,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/19/2021,8.72,0,0,0,72,86,59,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/20/2021,7.16,0,0,0,64,72,55,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/21/2021,8.5,0,0,0,61,75,53,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/22/2021,9.62,0,0,0,73,94,58,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/23/2021,16.11,0,0,0,82,92,68,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/24/2021,11.86,0,0,0,66,68,58,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/25/2021,14.99,0,0,0,61,68,56,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/26/2021,11.18,0.07,0,0,66,75,60,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/27/2021,13.2,0.04,0,0,75,85,65,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/28/2021,15.21,1.08,0,0,64,70,49,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/29/2021,17.9,0.86,0,0,49,52,48,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/30/2021,12.75,0.94,0,0,49,52,47,,
